,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
3951,15.3979417801,15.4053249359,15.4354445799,15.6246270696,15.7018805131,15.7777375347,15.4631110051,15.474681826,15.5126876935,15.5151740252,15.4199242915,15.3959869789,15.6312282625,15.6127789324,15.6831046913,15.642375912
3952,15.2665065765,15.2743721008,15.5342021367,15.5382166569,15.5943581868,15.6452211234,15.2406516707,15.2570793171,15.2644475312,15.2597453898,15.2816718607,15.2559193737,15.232107574,15.2593766546,15.6831046913,15.2516539971
3953,15.5373138428,15.5407138824,15.6233407944,15.574120271,15.6134166993,15.7265403995,15.4973001059,15.5160223898,15.5503405158,15.5557027115,15.5675253557,15.5738864743,15.677098882,15.6287794106,15.6831046913,15.5853989982
3954,15.8079544067,15.7819940567,15.6584407972,15.5948823003,15.5999295135,15.5719140373,15.7781823481,15.7404346592,15.7678230873,15.7925714787,15.7631672129,15.7407080911,15.701835754,15.7386043107,15.6831046913,15.7754200741
3955,15.862023735,15.8757146835,15.8727846801,15.8626455453,15.8984904053,15.965603375,15.6888909944,15.7820493057,15.7830228811,15.7951685617,15.8364450137,15.8830920617,15.9284550723,15.9107899479,15.6831046913,15.9040885629
3956,15.7934400558,15.7745605469,15.9549944052,15.7097873565,15.7700821582,15.8658854527,15.8749147881,15.8021081234,15.8332788242,15.8304648457,15.8241075153,15.7380003292,15.8825666453,15.8996402984,15.6831046913,15.9031186105
3957,15.468431282,15.4781671524,15.5533517777,15.6012754337,15.6315587439,15.6344921911,15.4635371113,15.4524733982,15.4638278695,15.4654338946,15.5001434255,15.492588263,15.3763435174,15.4192875164,15.6831046913,15.4497606989
3958,15.4979698181,15.4839944839,15.4997602091,15.5259589571,15.5460114481,15.5743270083,15.5205352876,15.5472782976,15.5711933999,15.5693258736,15.565115013,15.5671502044,15.5227162448,15.514966892,15.6831046913,15.5405039546
3959,15.0291280746,14.950217247,15.2517891812,15.2224848421,15.2327778346,15.2857415142,15.1090299257,15.0936488802,15.0262122712,15.0090251143,15.0583337704,14.8582398572,14.9163602822,14.8856401398,15.6831046913,14.9017616801
3960,15.5650985718,15.5623737335,15.6655458145,15.5520207627,15.6023101507,15.578026323,15.5936286359,15.5448153726,15.5185738059,15.512625576,15.5572093083,15.5661909768,15.4719969458,15.5068357659,15.6831046913,15.5046095233
3961,15.5138460159,15.4873865128,15.7250904473,15.594227294,15.6374211621,15.6130122203,15.4321671273,15.4509104477,15.4620610673,15.4705924336,15.519571722,15.5626329559,15.3309269893,15.3427391338,15.6831046913,15.4020973015
3962,15.7680936813,15.7868907928,15.8431768277,15.7396895753,15.8007032328,15.6757503225,15.6717887933,15.7295663411,15.7325197675,15.7375996406,15.7603062838,15.7797058629,15.8204981989,15.9084429542,15.6831046913,15.8704826958
3963,15.4134698868,15.3920467377,15.2092443288,15.2654850675,15.2924715554,15.3016707828,15.457306291,15.3458002147,15.3683155355,15.3626113553,15.29191559,15.2844635355,15.3503959972,15.3379888434,15.6831046913,15.3434636446
3964,15.395224762,15.4117660522,15.5154647383,15.5605085267,15.5806411811,15.643988197,15.4305024324,15.4297619542,15.4208795409,15.425078629,15.4106636923,15.4139601088,15.3913581219,15.3765295242,15.6831046913,15.3528479697
3965,15.6446399689,15.6736110687,15.5521559362,15.6935434242,15.6868006962,15.6768877263,15.5789982618,15.6343025163,15.6477601861,15.6542342211,15.6744698218,15.6781843137,15.749950423,15.7312729359,15.6831046913,15.747837418
3966,15.6371669769,15.6593957901,15.7023237569,15.5716132731,15.5692282221,15.5963841245,15.6710006958,15.650248745,15.7390073662,15.7516691879,15.6927563301,15.6483933519,15.7291025917,15.7511365553,15.6831046913,15.7122231465
3967,15.9860048294,15.983972168,15.8319994576,15.6198306843,15.7090111065,15.7474234395,15.8688356057,15.8799992258,15.8821783958,15.8841556664,15.9315568651,15.9879760025,15.9171173515,15.9499925261,15.6831046913,15.9458923689
3968,15.5733722687,15.5804065704,15.7067698337,15.5803266486,15.5971047151,15.7226129053,15.4647438473,15.537079693,15.6032234176,15.604062786,15.6003295504,15.5848321475,15.6672725882,15.6134562888,15.6831046913,15.6045618944
3969,15.3436794281,15.3178251266,15.4659220753,15.5345843846,15.5195995763,15.5082983774,15.4185067301,15.3097607959,15.3517594727,15.3537172594,15.3526829615,15.2797455502,15.2785683899,15.2869434288,15.6831046913,15.361604859
3970,15.5020885468,15.5015096664,15.478150599,15.4991148619,15.4921786358,15.5018669079,15.5744911046,15.5511531056,15.5760402958,15.5836119079,15.4706690261,15.4684292596,15.4969940187,15.5246886326,15.6831046913,15.5425633829
3971,15.7219493866,15.7132135391,15.4439306297,15.626655595,15.6423811947,15.6547209669,15.6713961786,15.6875420471,15.7210481832,15.700441386,15.728338198,15.7253524493,15.6596597359,15.6903078284,15.6831046913,15.7304467754
3972,15.744200325,15.7387626648,15.7254224714,15.7676813283,15.8191066512,15.7773059611,15.6415046529,15.6133736612,15.638024726,15.6411640763,15.7836484381,15.7561536847,15.7632145282,15.80130691,15.6831046913,15.7573649069
3973,16.3005641937,16.3337581635,16.2502106353,16.2328542029,16.2081302219,16.1549917597,16.2228053961,16.2566734544,16.2690797377,16.2646785671,16.324621028,16.3600848689,16.3209145053,16.3533794571,15.6831046913,16.396085274
3974,15.5338130951,15.53032341,15.5307546458,15.5281885722,15.5203546884,15.4969991415,15.521442089,15.5429635651,15.5598050385,15.5607026364,15.5680500217,15.5588278512,15.5097555123,15.5139909597,15.6831046913,15.5302764987
3975,16.1533660889,16.1575580597,15.976988759,15.9424305419,15.9172928248,15.8545294417,16.1839369011,16.1863784168,16.1639907209,16.1662318858,16.1811734656,16.1946139628,16.0834294428,16.082814398,15.6831046913,16.0547973378
3976,15.4705814362,15.4308773041,15.5619918536,15.4848751552,15.4196384673,15.5243319693,15.6724320151,15.6724940888,15.6514344074,15.6510912719,15.4443507233,15.3505621657,15.4609021988,15.5289277729,15.6831046913,15.5993959276
3977,15.5453655243,15.5445755005,15.5493936982,15.5397503337,15.5565734694,15.6315558143,15.6389619634,15.605001243,15.6058082066,15.6016396407,15.521636179,15.5083020272,15.4832983101,15.474489353,15.6831046913,15.5023826898
3978,15.7119117737,15.7265542984,15.5486027218,15.5963987038,15.6383186987,15.5284535669,15.7908503628,15.8078332431,15.8295988309,15.8369846385,15.7389621109,15.7701689876,15.782558649,15.8394362094,15.6831046913,15.8858363012
3979,15.778301239,15.7476301193,15.6641536168,15.6288500229,15.6558859087,15.6713174313,15.8166948767,15.7664476895,15.7273218566,15.7339232633,15.674545,15.7049790705,15.7412970283,15.7458323226,15.6831046913,15.7441175513
3980,15.7299690247,15.7600549698,15.8895916921,15.7902097215,15.8232624055,15.8899154727,15.6504150533,15.7454023198,15.764863046,15.7676118516,15.7555309047,15.7996517982,15.7880021439,15.8038033205,15.6831046913,15.8182944415
3981,15.6234371185,15.6096151352,15.7405623743,15.6845104802,15.6819690227,15.6450847659,15.6409853233,15.5936897882,15.6108139711,15.6120570366,15.5697446264,15.6319658919,15.6490667044,15.6448873534,15.6831046913,15.6562224607
3982,15.6056142807,15.6222921371,15.8591212804,15.8643683703,15.854335694,15.9000352286,15.6748295204,15.6666943114,15.662344572,15.6676494455,15.6024568261,15.6763501978,15.7115401187,15.6806627015,15.6831046913,15.6947743108
3983,16.1023166656,16.1139007568,15.7969427933,15.6964089127,15.6725093679,15.6793383491,16.1275378041,16.116391789,16.1312553646,16.1098354289,16.1676172902,16.1767648015,16.0864472861,16.0430060615,15.6831046913,16.0478155013
3984,15.4579853058,15.4540901184,15.5146997275,15.4967544244,15.5252105968,15.5411548689,15.4110913702,15.4722976916,15.4995447278,15.4935263495,15.4915969737,15.5375836662,15.4766181897,15.486925617,15.6831046913,15.4502868885
3985,15.9555236816,15.9494441986,15.8202971427,15.7664530982,15.7343228668,15.7011875261,15.9798075489,15.9687464468,15.9683568254,15.9743589489,15.9285450461,15.9458290959,16.0562289864,16.0577169065,15.6831046913,16.060744049
3986,15.7236270905,15.7287237167,15.7316489157,15.7745757044,15.7784895645,15.7617736228,15.7025836501,15.7005536477,15.7040990778,15.7044880377,15.7182351844,15.7490291364,15.7015166613,15.6938364145,15.6831046913,15.6713968855
3987,15.6099912643,15.6120464325,15.8052554984,15.8292019966,15.8360144085,15.8793363495,15.5833186752,15.5579043785,15.5702359748,15.5835545516,15.6185165022,15.6767149474,15.646678171,15.681558649,15.6831046913,15.649741596
3988,15.6182886124,15.622057724,15.6881089162,15.7533001557,15.7453325834,15.7477802116,15.6368318585,15.6078477025,15.5923837636,15.5913109206,15.6189300812,15.5847221918,15.6437469903,15.6031044267,15.6831046913,15.6234471257
3989,15.4163993835,15.3897861481,15.2361711036,15.4605475999,15.5671937145,15.6041240512,15.4432744796,15.4183948346,15.4300135291,15.452365641,15.3808666924,15.3141092251,15.6117125209,15.5593907136,15.6831046913,15.5125734366
3990,15.7617300034,15.7647033691,15.8017357987,15.7762556329,15.7659949294,15.7064332338,15.7043933095,15.709391081,15.7107122302,15.7110428769,15.743972296,15.7689221949,15.6988992179,15.7358850163,15.6831046913,15.7145313502
3991,16.4343086243,16.4472015381,16.6361754277,16.334885826,16.1168840994,16.081809797,16.2808048931,16.3976593732,16.4642184269,16.479200696,16.5556818499,16.5544108413,16.4715129182,16.4895219983,15.6831046913,16.4760392341
3992,15.0141765594,15.0115610123,15.3117857347,15.2453111143,15.2572059712,15.233499786,15.1085509892,15.0952263849,15.1178066649,15.1185236184,15.0489400385,15.0255750951,14.9974043208,14.9611518793,15.6831046913,14.9050223586
3993,15.8908420563,15.9237817764,15.7440981254,15.8306798598,15.8791118227,15.9061430426,15.8450702311,15.9124302748,15.9198371578,15.9307525849,15.9795610683,15.9761237911,15.9185871491,15.9254179132,15.6831046913,15.9316384797
3994,16.3921901703,16.3649154663,16.0329253584,15.9536047949,15.9728051659,15.9570516524,16.3523967599,16.2867140805,16.3001578458,16.3136273841,16.3494926126,16.3491306471,16.3143365392,16.3201789193,15.6831046913,16.3673275876
3995,15.6749782562,15.6695249557,15.407695325,15.5441649239,15.582657336,15.6760058628,15.6477704725,15.6585126192,15.6275904808,15.6310732899,15.6462315618,15.6307790182,15.7104636532,15.695389219,15.6831046913,15.6822105744
3996,15.4708808899,15.4491254807,15.6215378981,15.6138955378,15.5722085111,15.5274236423,15.4627862947,15.4372324368,15.4544550705,15.4579323817,15.4571949594,15.4447728838,15.478839961,15.4812411388,15.6831046913,15.4824196547
3997,15.9419153214,15.9585166931,16.0303825517,15.9762611865,15.9069986568,15.82633235,15.9626289438,16.0436658242,16.0526326563,16.0486295983,15.9881275092,16.0349067021,16.0523948604,16.0208560263,15.6831046913,16.0116603206
3998,15.5974315643,15.6058187485,15.6730801921,15.6385056956,15.66826979,15.6923552711,15.5524952582,15.6535737701,15.648499885,15.6527600344,15.5634940107,15.5781959924,15.5320566499,15.6348970232,15.6831046913,15.6870773696
3999,15.2230848312,15.2149608612,15.1332527023,15.149945204,15.173595884,15.1916378559,15.1822859136,15.1577766444,15.1810351175,15.1787353779,15.1970184626,15.1925772993,15.1948914811,15.1980325127,15.6831046913,15.2062633562
4000,16.2248855591,16.2630470276,15.6735293066,15.7016372699,15.754089671,15.6812620051,16.1927303045,16.1575286642,16.1487439559,16.1527183466,16.2326519913,16.2636223872,16.2340495225,16.2109529494,15.6831046913,16.1518728646
4001,15.549471283,15.5225898743,15.6488017915,15.6393567332,15.6352490372,15.6339417621,15.5871911383,15.5624823011,15.5609528072,15.5596980904,15.5068449317,15.5036412109,15.4855410748,15.5392447148,15.6831046913,15.5636353762
4002,15.788409996,15.7797166824,15.6526444861,15.664130651,15.6803387095,15.6805033958,15.7406494071,15.7677968463,15.7711583782,15.7770582278,15.7618871668,15.7972892783,15.8104289786,15.8017132954,15.6831046913,15.7881695444
4003,16.0533370972,16.0397762299,15.9535297089,15.8779791559,15.8846566343,15.8873077718,16.0604732635,16.0737016412,16.0567281363,16.0572452542,15.9726119116,15.9786007882,15.9856768018,15.9951636709,15.6831046913,16.0043811855
4004,16.3754806519,16.3376735687,16.1358097733,16.0426678455,16.045218868,15.9146734479,16.2079591685,16.2120126527,16.230187679,16.2111818585,16.3354181612,16.3344099154,16.2352455893,16.2442816451,15.6831046913,16.249707476
4005,15.6739547729,15.7187250137,15.9398359271,15.9051076948,15.9009558045,15.8177893155,15.6447980282,15.6714950328,15.6979730623,15.706308918,15.7495570809,15.7804617359,15.6648583725,15.7260017712,15.6831046913,15.7300853895
4006,15.7435808182,15.7618642807,15.8808120642,15.9036555418,15.8770492102,15.8274829213,15.4938121705,15.6004741127,15.6085262172,15.6249566691,15.7299816368,15.7179630793,15.8064728653,15.8092367722,15.6831046913,15.7693562793
4007,16.0338096619,15.999238205,15.8794325244,15.8509520387,15.825312716,15.826417551,15.9974731043,15.8842760246,16.0050515411,16.0332216594,16.0971846618,16.0053474361,16.0865264186,16.0220903052,15.6831046913,16.0610933667
4008,15.9690546036,15.9977054596,16.0962266547,16.0194530181,15.9173751084,15.9288016383,15.8467157123,16.0009204724,16.0134692568,16.0049782097,16.0138754164,16.0736132472,15.9919823436,15.9947133683,15.6831046913,15.9879052653
4009,15.8014574051,15.8088739395,15.9012057515,15.7131433351,15.7021365362,15.7059672737,15.6841725077,15.8034020702,15.8580067822,15.844879936,15.8268194893,15.8309293149,15.7938917721,15.8842907793,15.6831046913,15.8971316236
4010,15.9819034576,15.9512563705,15.7632956053,15.7279680262,15.7175019235,15.7190461261,15.8591956481,15.8557517894,15.9019404987,15.8985551232,15.9215546617,15.9267098064,15.8783828884,15.9399660859,15.6831046913,15.9948424809
4011,15.1464450836,15.153783226,14.9638593849,15.0887029142,15.1320342112,15.2436912104,15.0887507905,14.9584281513,14.9643050557,14.9232485933,15.1767716557,15.1947196765,15.1684340652,15.2339485786,15.6831046913,15.2247886684
4012,16.2678871155,16.1555263519,16.0772938778,16.1822967437,16.2053268182,16.2116855408,16.3177007884,16.242557774,16.272123554,16.2801517517,16.3082828217,15.7516745403,16.2210169698,16.3429554995,15.6831046913,16.4097985575
4013,16.1372631073,16.1331821442,16.0843353501,16.0855965288,16.0440413118,16.0714538326,16.0270630711,16.0414122245,16.0624143454,16.0610849952,16.1349092641,16.1610189764,16.0736801058,16.0824776793,15.6831046913,16.083482042
4014,15.589507103,15.5989875793,15.7119594288,15.6765563797,15.6762185052,15.7310559935,15.770844931,15.6382585495,15.6535510044,15.6568370657,15.6068864812,15.5972528353,15.4552047788,15.4389698355,15.6831046913,15.5020657081
4015,15.5403717041,15.5456127167,15.526811809,15.5177686335,15.5453479807,15.5003840937,15.5711932774,15.5534056218,15.5434197526,15.5457054119,15.5445614793,15.5512711506,15.3854039199,15.4433047439,15.6831046913,15.5252438311
4016,15.8882659912,15.8795541763,15.6164105186,15.7554276254,15.7666869049,15.7781547434,15.8132365409,15.8568427599,15.8276341648,15.8323840201,15.8580600837,15.8350114145,15.8339790217,15.8583030666,15.6831046913,15.8686927933
4017,15.7856952667,15.8050647736,15.8605163231,15.8490763723,15.7526880334,15.7905875689,15.6454945256,15.6473626196,15.6432384952,15.6562439454,15.7874123223,15.8255849659,15.6979033976,15.6761146359,15.6831046913,15.711653897
4018,15.2989654541,15.2973983765,15.0996416424,15.2036528432,15.206364279,15.2463997803,15.3339669679,15.2030461895,15.2414394381,15.23852821,15.2194770408,15.2066162005,15.2606712312,15.2581379486,15.6831046913,15.263164819
4019,15.2719676971,15.264727211,15.1345445137,15.1960344748,15.1856105131,15.2069603834,15.1884669361,15.2367399814,15.2218280029,15.2247194642,15.2393916675,15.2343386179,15.242715696,15.2463000914,15.6831046913,15.2575193704
4020,15.8669509888,15.8856002808,15.8462905346,15.902298059,15.9237344408,15.8939786709,15.7681635717,15.8645784146,15.8529082264,15.8549627096,15.8554077266,15.8877126611,15.8346090657,15.8535749364,15.6831046913,15.8544368107
4021,15.4888841629,15.4723798752,15.4907943891,15.4256056998,15.4449181135,15.4906064962,15.6601295662,15.5460989118,15.5398429965,15.5463727344,15.4537884244,15.3975196729,15.4253269911,15.4556437365,15.6831046913,15.453226304
4022,15.6349224091,15.6739149094,15.7048454074,15.7321425238,15.6645696232,15.6413509614,15.6520865924,15.6546939587,15.7239006148,15.7402685066,15.7136438609,15.6937780867,15.7576016043,15.7731333623,15.6831046913,15.7300750575
4023,15.4507555008,15.4378364563,15.5899983592,15.4636187114,15.4724619033,15.5307769644,15.4759840953,15.4643649285,15.4673556081,15.469337385,15.4567017715,15.4394015458,15.3853860458,15.3461538197,15.6831046913,15.3699994964
4024,15.6626993179,15.6515781403,15.6410970322,15.6184662581,15.6156013803,15.5509595111,15.667555153,15.7047096087,15.7364267831,15.7363673099,15.6520560652,15.6893147244,15.6722403493,15.6715210534,15.6831046913,15.7454236934
4025,16.1111301422,16.1291828156,16.1345233366,16.0013211865,16.0024995174,15.9404104591,16.0376704361,16.0915562323,16.0968023951,16.0830262637,16.1678569027,16.2370505816,16.1275454425,16.1089411075,15.6831046913,16.0971981134
4026,15.826657486,15.7133131027,15.8185513884,15.698551784,15.7146450806,15.7222386438,15.8290704502,15.7145855101,15.7638756786,15.7824952225,15.725254564,15.6109184637,15.9162375977,15.8333289044,15.6831046913,15.7910091462
4027,16.4359298706,16.4290046692,16.4299607552,16.4013439884,16.3620715276,16.2708984452,16.2659730595,16.2650808997,16.2591682723,16.2371673699,16.3312594754,16.3373286383,16.3237415523,16.292977955,15.6831046913,16.3023611538
4028,15.4181684494,15.4199193954,15.8336508826,15.8385878293,15.7556104373,15.6712076399,15.4236385899,15.4017050494,15.3857933449,15.376837461,15.4065334292,15.369301019,15.4477104415,15.4995914556,15.6831046913,15.5282318235
4029,15.8948223114,15.9086475372,15.9320120825,15.9245108091,15.9073982072,15.8479769897,15.9633173517,15.9368574139,15.9252598082,15.9299219446,15.9004777917,15.8946907448,15.8265156543,15.8079052236,15.6831046913,15.7986555589
4030,16.0589881897,16.0461605072,15.8343964524,15.7167566325,15.6801868731,15.6608109535,15.8506526633,15.8746120768,15.7841875938,15.7922333523,15.9440620997,15.9491345694,15.9109242003,15.939150389,15.6831046913,15.9544778546
4031,15.5031230927,15.5216588974,15.5443435705,15.5034870695,15.5437909775,15.5375193334,15.495807818,15.5187974245,15.5405429658,15.5311907435,15.5501796705,15.5462145688,15.5163801007,15.466783734,15.6831046913,15.4907656359
4032,16.3272666931,16.3404708862,16.2406976449,16.1818103316,16.1728679487,16.1597732028,16.2244738117,16.2924562317,16.2794913592,16.2834764553,16.3302547185,16.3576477416,16.4824173796,16.4744815344,15.6831046913,16.4357278485
4033,15.3806367874,15.3878353119,15.4784526777,15.5569908598,15.5891285404,15.6348521374,15.4390711582,15.4366949099,15.4239786251,15.4269127799,15.3624214901,15.3869279457,15.3640397247,15.352946824,15.6831046913,15.3326007866
4034,16.4972976685,16.4823787689,16.1868472453,16.0911181324,16.0584297631,15.9688708203,16.3427621064,16.3382138348,16.3011642698,16.2921757804,16.345011072,16.3453289904,16.4366728112,16.4208559579,15.6831046913,16.4130144033
4035,15.5845991135,15.5834815979,15.5125800948,15.5469374472,15.5716184893,15.621559816,15.5657944865,15.589270679,15.6033700616,15.5941372566,15.5534440221,15.5857783155,15.5465270861,15.563346023,15.6831046913,15.5910305855
4036,16.9127922058,16.8882766724,16.3039312394,16.2060502656,16.0664787085,16.045984445,16.7983943295,16.7649015112,16.7185154458,16.767891285,16.8113389198,16.7845479862,16.980503485,17.008243907,15.6831046913,16.9831232943
4037,15.9108686447,15.887212944,15.730273548,15.8794835917,15.924588271,15.9245754157,15.8531325047,15.8271598889,15.8940229479,15.9006859802,15.9089366123,15.9305514079,15.8174429542,15.8198912999,15.6831046913,15.8564176948
4038,16.1569217682,16.1306182861,15.9248732121,15.9298328628,15.8271228982,15.8121474306,16.1218862579,15.9113451275,15.9494766962,15.9484153246,16.1402132002,15.9733683666,16.414039291,16.3450348153,15.6831046913,16.2926465239
4039,15.5744171143,15.5637729645,15.7515826174,15.661031813,15.5918767046,15.5640165524,15.5052243345,15.5210904272,15.5872015651,15.5781685931,15.5500273751,15.5380233647,15.5676187881,15.5550622648,15.6831046913,15.5605033218
4040,15.4435623169,15.431975174,15.5082680013,15.4671881502,15.4698246829,15.5032226963,15.4663681594,15.4266000154,15.4502223321,15.4466069083,15.4219789787,15.4347831274,15.3064154199,15.3068348286,15.6831046913,15.3298685574
4041,15.1296665192,15.1601148605,15.121699334,15.157725846,15.2126780453,15.2317728805,15.1141184899,15.1811917245,15.1843304279,15.165648884,15.1897640951,15.2089376373,15.0963302289,15.1685881393,15.6831046913,15.1950268328
4042,14.5879098892,14.6587621689,14.9910081764,15.0329753889,15.030376364,15.1759021633,14.7533529134,14.8439705813,14.9043453965,14.8841641337,14.7212532345,14.6669988777,14.6753444712,14.5950665321,15.6831046913,14.5935762132
4043,15.7851860046,15.7887046814,16.0569805246,15.944813525,15.9095099867,15.888645404,15.7403755695,15.7716226813,15.7686708649,15.7670873342,15.7803222308,15.7839940223,15.8181999648,15.8075907601,15.6831046913,15.8345027361
4044,15.4564361572,15.4525184631,15.5292498299,15.5232925481,15.5753839509,15.5811322182,15.4546825388,15.4321839841,15.4274631578,15.438532601,15.4113331475,15.4099568523,15.4616276633,15.4403742159,15.6831046913,15.449450845
4045,15.7722757339,15.7708919525,15.8126378534,15.6676113091,15.7942664626,15.8123622578,15.8022744824,15.7881217657,15.825893453,15.79388039,15.7824185727,15.8294004189,15.7791412687,15.7893367215,15.6831046913,15.7993041525
4046,15.1909118652,15.1893959045,15.1308782893,15.1247713608,15.1699465042,15.1904959728,15.1821228963,15.1554980204,15.1761700673,15.1698256957,15.1840983662,15.1792728415,15.1566482617,15.1579482991,15.6831046913,15.168649486
4047,17.282244873,17.2424362183,16.2218046907,16.0735449871,16.0615228653,15.9779819568,16.9874653746,16.9737181034,17.0003631994,16.9869041709,17.0913159315,17.1469507486,16.9823012967,16.9920480045,15.6831046913,17.0399341614
4048,15.718870163,15.701892662,15.8701447884,15.7688485589,15.678868277,15.6301334358,15.813283112,15.6448903004,15.7176232335,15.728547573,15.6678728902,15.7091372731,15.6181063539,15.6392763143,15.6831046913,15.6826198915
4049,15.5278867722,15.541753006,15.5378476913,15.5726440062,15.5139797638,15.4943079365,15.495807818,15.5226340811,15.5400028692,15.5329128772,15.5518872524,15.5519210755,15.5182346854,15.4674510871,15.6831046913,15.4888585012
4050,15.8229780197,15.8259246826,15.8398787305,15.7487176668,15.779601911,15.7896977133,15.7904543437,15.8396366336,15.833580238,15.8401392086,15.8080590628,15.8452472417,15.853087535,15.8461289546,15.6831046913,15.8515603846
4051,15.5134475708,15.5298286438,15.4477941543,15.5679324319,15.6566823641,15.6216624276,15.4664259344,15.5012559638,15.5091646862,15.5112887116,15.5113183696,15.5277803567,15.4209099965,15.3766440591,15.6831046913,15.3725687195
4052,15.579737854,15.55742836,15.1944727756,15.3926277402,15.5020530868,15.5136384759,15.6397671789,15.5741631884,15.5632137833,15.597944572,15.5708467036,15.5565816649,15.5697416909,15.5519220267,15.6831046913,15.558295668
4053,15.8369745255,15.8312009811,15.9490094672,15.831620654,15.774246564,15.6744027074,15.7911411219,15.7920519339,15.7842903359,15.7797679511,15.8123863197,15.81473242,15.6602966546,15.6588137647,15.6831046913,15.6288905987
4054,16.724728775,16.7654109955,16.1703052033,15.8860735427,15.8940986204,15.9837283686,16.5872194842,16.6884767197,16.6979796847,16.6972998824,16.6381725431,16.824820819,16.3829664436,16.4001826776,15.6831046913,16.4048931889
4055,16.2724853516,16.2634620667,16.093904713,16.1049807595,16.1043884251,16.114773013,16.2176637169,16.2260174868,16.2333533974,16.2245417028,16.2303322487,16.2499282984,16.295139655,16.2883867181,15.6831046913,16.2822241696
4056,15.9177827835,15.838196373,15.1649215835,15.6236576983,15.6838076091,15.7306912364,15.9397069,15.9895023093,15.987134022,16.0077386371,15.9400117659,15.7028791392,15.9446660249,15.9104475785,15.6831046913,15.9692013727
4057,15.5835226059,15.5552564621,15.7281939938,15.9079708403,15.885020209,15.8933383995,15.544795757,15.6208407491,15.6075757224,15.6075930066,15.6277687732,15.6066602854,15.6462262751,15.6355335897,15.6831046913,15.6809337852
4058,15.2562932968,15.2664258957,15.5583423912,15.7148722991,15.7037847214,15.6518928445,15.1900506241,15.3030340358,15.3382152471,15.3390964858,15.2842245481,15.3416985303,15.2514949875,15.2556453267,15.6831046913,15.2429637485
4059,15.5720062256,15.5580389023,15.5514130401,15.5099785099,15.5641308598,15.5489816494,15.636055502,15.595190666,15.5653711438,15.5619720011,15.5399487403,15.5315303808,15.5029565811,15.5146114391,15.6831046913,15.5161981769
4060,15.9037837982,15.9278036118,15.7967206582,15.5222493236,15.6914070605,15.7638652665,15.8573544781,15.8307340275,15.8377854716,15.8367120555,15.8651926927,15.8969233795,15.958146569,15.9137086242,15.6831046913,15.8587966735
4061,15.0351104736,14.9462751389,15.0172591346,15.0658027331,15.1662126038,15.2111593619,15.1092533851,15.0940090919,15.0448125677,15.0341071686,15.0486582821,14.8274966727,15.0346999674,15.0046420728,15.6831046913,14.9971198758
4062,15.7640764236,15.7365596771,15.6912581122,15.432561755,15.6195423374,15.7256976209,15.6742064361,15.7539963119,15.7228162254,15.7408194872,15.7046118527,15.6722280344,15.6274938022,15.6793758591,15.6831046913,15.7777639807
4063,15.046613121,15.0384088516,15.1732403748,15.1153372276,15.0840824933,15.0793398616,15.1143617303,15.0415079773,15.0398625843,15.0340506,15.031999638,15.0460640386,14.8857128721,14.8931548988,15.6831046913,14.9189868202
4064,15.599382019,15.6062150955,15.4277765895,15.43130552,15.4393871097,15.4960107732,15.6405216722,15.6106282107,15.6102872494,15.6096058516,15.5976456993,15.6023438021,15.6158476651,15.5864345759,15.6831046913,15.6078396228
4065,15.8550424576,15.8549724579,15.9475299264,15.9513524259,15.9159439981,15.8977951735,15.6815007975,15.7602766917,15.7361673096,15.7345679658,15.8277973053,15.8696594704,15.6915435368,15.7114682762,15.6831046913,15.7833517736
4066,15.6739280701,15.6840843201,15.8410395108,15.8587129634,15.8138615398,15.6828565686,15.6422398242,15.6448806904,15.6452832108,15.646646094,15.6845231483,15.6861584899,15.7323269974,15.7548001699,15.6831046913,15.7826419999
4067,16.050434494,16.0601558685,16.3120841214,16.1814796748,16.0331079728,16.1098816686,15.7900347083,15.8809114297,15.9468061611,15.9115302596,16.0754254813,16.112409873,16.1118774932,16.1105999657,15.6831046913,16.0850480364
4068,15.7261510849,15.7217884064,15.8167228601,15.8179446214,15.8395980558,15.8406584472,15.6463826007,15.6854430726,15.693303624,15.7047094081,15.7322708393,15.7084509784,15.7589015572,15.7502245231,15.6831046913,15.7435901982
4069,15.6721603394,15.6372211456,15.6922469412,15.629178526,15.5850543154,15.5703483565,15.6501675459,15.6458374829,15.6530590582,15.6493826954,15.6032225556,15.5951688833,15.5740415921,15.6115911177,15.6831046913,15.6450268304
4070,15.5116266251,15.5147928238,15.7854810305,15.7583983195,15.5713626878,15.6615689525,15.4320777318,15.4570943464,15.4743267036,15.4811706276,15.4636878841,15.4378013463,15.4635217722,15.4671221053,15.6831046913,15.5150743968
4071,15.3883155823,15.3633993149,15.6600738151,15.6101101607,15.5599375206,15.6666728403,15.318493145,15.2866498514,15.3217928962,15.3376389014,15.347954435,15.2759358759,15.4982669727,15.4514132653,15.6831046913,15.435330484
4072,17.2039527893,17.0915596008,16.4173030767,16.3554509025,16.3540987197,16.2672523455,16.9025881147,16.8782864114,16.872349198,16.8517035232,17.1862073972,17.1121374643,17.2309104905,17.1614819841,15.6831046913,16.9889914353
4073,15.3404912949,15.3057706833,15.2993010217,15.3182008391,15.3798645186,15.4316939147,15.2600644786,15.2529330369,15.2920221456,15.2842918681,15.3196674529,15.2793654804,15.2551428796,15.2782030625,15.6831046913,15.3185304243
