id,price_doc
33279,6618771.38154
33280,5983131.87103
33281,5992287.50243
33282,6876301.26604
33283,5788498.24032
33284,6523210.63071
33285,12302168.2845
33286,5090318.69745
33287,3512978.2118
33288,10428523.6533
33289,5063090.21293
33290,6938479.21426
33291,5132384.02364
33292,7591859.3774
33293,6053385.53106
33294,5470737.60995
33295,4279014.45076
33296,3919029.39112
33297,7211751.83477
33298,8641139.73687
33299,13465089.7254
33300,3757690.99346
33301,8076411.00814
33302,4309205.60858
33303,9267437.52234
33304,11714837.424
33305,6152004.9731
33306,6253600.24748
33307,7456133.40603
33308,6481403.53156
33309,5951082.29584
33310,17034795.1263
33311,5768757.28305
33312,4186095.12948
33313,4747419.49686
33314,9132027.42616
33315,9255888.57601
33316,6693231.85369
33317,7639473.74965
33318,6756244.88121
33319,5970465.32819
33320,7686343.52034
33321,5334919.37151
33322,4645486.00779
33323,7910695.96584
33324,10589251.9864
33325,10158115.4652
33326,6973646.89166
33327,6124970.23442
33328,6950701.67549
33329,9525922.90182
33330,3703980.83571
33331,18573174.9476
33332,4560575.38156
33333,11778058.9123
33334,5739581.50222
33335,11628442.6681
33336,7963555.5463
33337,3989835.66481
33338,8878674.73874
33339,5259474.28014
33340,6963596.39773
33341,7229226.08613
33342,18333805.2005
33343,6138905.15149
33344,5188316.8245
33345,6390408.07951
33346,13311565.8579
33347,13901067.494
33348,6080885.25638
33349,5323788.33158
33350,4575371.55296
33351,10677124.7119
33352,5601922.32925
33353,6427921.74727
33354,5824223.36911
33355,4994315.41147
33356,7033149.84888
33357,8815017.8015
33358,2555871.46493
33359,9881944.36899
33360,4186279.9483
33361,8925792.27306
33362,3427705.33174
33363,6508128.89584
33364,5535862.5238
33365,8234549.36277
33366,14757057.0429
33367,6144126.27013
33368,9404180.65938
33369,7554633.54753
33370,5302619.89023
33371,6236723.14137
33372,5284682.58753
33373,5799692.1575
33374,6055887.98921
33375,5985021.68428
33376,4928574.42116
33377,6981697.71362
33378,20151313.7442
33379,6082729.05822
33380,6627978.99374
33381,6313946.483
33382,4096315.80983
33383,5984010.01891
33384,8317424.44319
33385,2685127.42269
33386,10751076.3779
33387,7209617.40157
33388,7264747.479
33389,4295079.39647
33390,6839436.22262
33391,5364061.04915
33392,10539643.8928
33393,6163774.80405
33394,5559016.70582
33395,9856600.17647
33396,8007562.23371
33397,6568692.06484
33398,5706108.42364
33399,9340462.45798
33400,22549412.0785
33401,12407734.5497
33402,3614513.55105
33403,6364204.71336
33404,9767207.12478
33405,8702049.33588
33406,5669663.5481
33407,6427039.0821
33408,8924911.89959
33409,10379993.3087
33410,6684076.35745
33411,5990546.21911
33412,10228048.1386
33413,4923100.2097
33414,7351945.39189
33415,19572829.5434
33416,10015062.5857
33417,6091846.13562
33418,8501703.80703
33419,7148610.29746
33420,10462829.4742
33421,7246087.5397
33422,7797407.25269
33423,3083408.46303
33424,8128187.53988
33425,5979392.46463
33426,7097903.78921
33427,15262720.7926
33428,4495563.40979
33429,4234004.3887
33430,4225350.14081
33431,4120208.82566
33432,5418447.18881
33433,5842423.40055
33434,6235493.44236
33435,7731055.2262
33436,5667786.95267
33437,5566484.66609
33438,5012545.51166
33439,3988345.4018
33440,5678241.15454
33441,5013314.86599
33442,8765483.23702
33443,6479956.17997
33444,13917384.6559
33445,4299095.99362
33446,8018608.53111
33447,4478560.38999
33448,7047182.61492
33449,13075403.2713
33450,5893624.7196
33451,13490986.7327
33452,8542889.48286
33453,5150239.11574
33454,5623828.1905
33455,7006412.00388
33456,6161922.12548
33457,5235335.88162
33458,4114621.62923
33459,20014640.3244
33460,10755625.6833
33461,11857523.8874
33462,7804388.59716
33463,5541782.1883
33464,14986765.2919
33465,5034989.79186
33466,3358754.48123
33467,4872371.79934
33468,3434285.84652
33469,9447722.83542
33470,6204592.9293
33471,2086831.11569
33472,9265613.04837
33473,7345906.25317
33474,4772459.88976
33475,3567957.32044
33476,5876956.13553
33477,7493879.71594
33478,6831630.26324
33479,10299071.4875
33480,7003068.42687
33481,7207313.49893
33482,4806421.64892
33483,7508782.46256
33484,5881541.61181
33485,15803473.4493
33486,12713435.0881
33487,5397307.07028
33488,12171483.2952
33489,10955782.1753
33490,11235208.4607
33491,7359462.28873
33492,6716913.78525
33493,6811370.96411
33494,6392037.76607
33495,9688564.64544
33496,7653702.6898
33497,10092440.1885
33498,7398069.64797
33499,7300286.75185
33500,6490207.40785
33501,8325402.66063
33502,5459330.06421
33503,8960245.17685
33504,9319294.73146
33505,6385622.61305
33506,8632457.11372
33507,6759959.53403
33508,5219601.25146
33509,5642407.83636
33510,8254217.27049
33511,7032015.69845
33512,5223845.85263
33513,13741758.4132
33514,4285083.12948
33515,4234004.3887
33516,4607519.34721
33517,8618185.33018
33518,7516453.88303
33519,6580668.84628
33520,5397374.36557
33521,7145065.50091
33522,4189744.46487
33523,6526132.51467
33524,5595218.95166
33525,6659760.49604
33526,8879572.27769
33527,6280489.84217
33528,6231627.6553
33529,4490130.94243
33530,5575410.90137
33531,5676695.56933
33532,4948505.19336
33533,6269589.57414
33534,4322463.0738
33535,8281537.41613
33536,7597627.05676
33537,3744325.48396
33538,7109081.94158
33539,8820868.7825
33540,9527888.6434
33541,11199209.4491
33542,19178584.1097
33543,9447511.29182
33544,5578641.15636
33545,7788633.3525
33546,5354761.6695
33547,7340147.34181
33548,7562618.53311
33549,8020070.21818
33550,13172343.1196
33551,7087512.06798
33552,6625602.91
33553,4827009.59441
33554,7978832.3649
33555,14358024.0864
33556,4479143.68301
33557,9009752.54177
33558,27772882.6869
33559,8551211.26445
33560,5444083.63256
33561,2109579.86473
33562,6734573.35841
33563,6844343.94845
33564,5533834.95187
33565,5457579.81456
33566,7917576.19012
33567,8965849.23564
33568,1992174.77235
33569,5192415.86377
33570,9916954.36325
33571,2701556.14061
33572,7138541.10958
33573,3642409.10624
33574,7043692.89877
33575,5484530.96794
33576,4904963.65759
33577,8581238.02207
33578,10349717.3851
33579,8678385.6102
33580,8342728.97601
33581,6652123.32148
33582,7939672.97415
33583,4351767.70469
33584,4540110.71774
33585,4696677.50705
33586,5340804.56641
33587,5525673.14068
33588,8716369.06628
33589,8924978.76463
33590,4436814.2246
33591,9006376.74797
33592,6997943.1606
33593,4626273.17356
33594,11378466.0596
33595,3884190.00948
33596,7155147.0666
33597,5492587.12212
33598,4322971.47219
33599,5560657.95629
33600,5538509.25967
33601,5162006.61641
33602,6983188.51365
33603,7992379.63278
33604,4088276.48426
33605,7614316.85408
33606,5902008.0449
33607,10861174.2987
33608,10526788.6841
33609,6657684.23837
33610,10425014.0421
33611,6661971.75806
33612,4680625.2148
33613,4921681.77455
33614,5086780.18404
33615,4829212.04421
33616,9963641.86602
33617,6979862.36507
33618,2893904.66103
33619,9764152.8347
33620,6366546.4921
33621,2101878.36691
33622,7599048.82008
33623,6481843.93735
33624,5799694.92638
33625,2699463.91788
33626,11712789.9853
33627,3963231.31649
33628,4310595.17734
33629,9036836.43108
33630,5791073.64526
33631,10651398.0149
33632,5511081.05041
33633,4296957.53186
33634,16018074.1885
33635,7660404.50946
33636,6098379.03039
33637,3853757.00243
33638,8710137.3178
33639,8738436.78334
33640,9876464.73487
33641,7789180.47353
33642,9517536.16684
33643,4087742.67181
33644,6561661.12376
33645,5845526.67264
33646,8935614.26045
33647,5619584.03722
33648,6764876.43992
33649,6015902.30773
33650,5604361.7223
33651,6056117.56745
33652,8194008.09025
33653,6116356.97919
33654,5518576.89601
33655,4915294.22689
33656,3544925.46242
33657,7720120.47499
33658,8373771.89805
33659,7132580.7449
33660,7177825.65395
33661,3797226.16653
33662,7569513.92085
33663,6678204.03759
33664,7012533.228
33665,8513144.32578
33666,5740302.76624
33667,4289796.9045
33668,6533587.20123
33669,16933526.8933
33670,5217435.48438
33671,5481897.3726
33672,23195975.3759
33673,11360571.5803
33674,5645263.31593
33675,8830966.95809
33676,3865537.98165
33677,6004692.17271
33678,8243225.56612
33679,11637616.4726
33680,7202922.67248
33681,9766012.08294
33682,7149877.9675
33683,6792493.76025
33684,4337510.99248
33685,6660191.604
33686,8163676.39202
33687,6094220.93378
33688,13889958.6682
33689,4333805.76209
33690,5308075.78023
33691,7350108.99286
33692,5082382.35023
33693,7998676.72926
33694,5374437.43718
33695,6609527.05695
33696,7211582.24824
33697,4741960.86077
33698,6874973.17125
33699,11519659.5982
33700,3757933.10113
33701,7021464.99554
33702,5880206.99567
33703,7328693.66404
33704,4180274.36284
33705,7385459.75533
33706,7651065.1766
33707,4932392.5731
33708,2943765.6217
33709,6776801.78574
33710,5596908.77331
33711,10698599.7658
33712,9260184.64193
33713,5068019.96438
33714,4953292.27019
33715,6521194.99683
33716,4168873.84348
33717,9233713.44699
33718,4455908.04596
33719,5660210.6641
33720,5243026.97741
33721,6134623.61502
33722,4870815.03136
33723,4564935.5553
33724,5887975.04456
33725,5201146.04015
33726,7330831.31604
33727,8013037.4122
33728,6919047.04856
33729,4884733.72957
33730,5268632.34409
33731,14978821.6904
33732,6546398.11014
33733,4019616.44957
33734,6916603.69788
33735,6793632.8953
33736,6135362.93697
33737,10675049.3968
33738,4517836.12901
33739,6842201.4215
33740,4873764.55777
33741,11502975.4256
33742,5290652.18909
33743,6299252.3459
33744,4658160.06887
33745,2039697.20087
33746,8847527.07652
33747,7014685.05879
33748,5744072.48607
33749,4841720.1268
33750,8902202.51288
33751,5507861.85464
33752,4362834.21819
33753,10776438.6344
33754,7229604.96251
33755,9015778.82821
33756,6688691.21226
33757,5287042.95332
33758,6136860.41361
33759,3039340.55868
33760,4021870.91007
33761,6141191.98702
33762,5235413.88265
33763,5315191.58373
33764,5732194.77653
33765,6203256.74944
33766,5392523.64723
33767,10487021.4941
33768,5951108.1667
33769,7987462.99525
33770,3411647.59775
33771,5061945.93926
33772,7698071.96598
33773,5729872.05423
33774,5735138.14706
33775,4481845.93753
33776,5917901.1589
33777,7040227.50529
33778,7941688.20218
33779,8474428.02736
33780,13212376.7254
33781,6545882.06456
33782,4418415.85515
33783,6930967.77672
33784,5988564.56014
33785,10647416.1266
33786,7109241.99129
33787,7309708.56153
33788,5247401.33961
33789,5182521.40724
33790,5915282.15089
33791,7160078.90776
33792,5065288.37799
33793,11959891.0451
33794,4682250.7288
33795,5417375.10686
33796,8613011.93776
33797,9693475.36511
33798,7096311.2876
33799,3867628.76713
33800,6173425.49247
33801,6049341.13864
33802,5702080.92852
33803,5754822.19402
33804,7963312.86856
33805,4614622.38987
33806,7542375.39959
33807,9243470.49619
33808,5705286.88463
33809,20303926.2276
33810,6243755.54259
33811,10060446.4849
33812,10366264.9789
33813,4127515.98531
33814,13577230.6812
33815,12943719.8753
33816,4551726.49038
33817,7568385.41588
33818,6765263.49423
33819,4297790.62863
33820,6312449.49854
33821,7200569.61757
33822,4355627.16373
33823,5413012.28517
33824,8646684.01925
33825,8238316.30251
33826,8770135.83348
33827,6348190.5749
33828,5775685.55316
33829,8094392.06317
33830,4793769.66068
33831,9412862.10674
33832,6731968.19639
33833,8252748.10498
33834,6066732.84518
33835,7186643.0069
33836,6661803.36705
33837,4598266.82327
33838,7713869.91209
33839,6157702.36579
33840,9085765.39088
33841,10466394.8387
33842,10274643.6476
33843,6453164.12288
33844,4320351.33763
33845,5439121.67331
33846,5525953.73314
33847,5953221.51504
33848,6791453.98802
33849,11689631.7579
33850,5023802.05081
33851,4938055.47331
33852,5936847.80977
33853,10502241.1411
33854,5353492.87564
33855,5142742.44407
33856,2037910.87222
33857,7706203.99874
33858,7327182.72509
33859,10831261.4136
33860,3270847.98856
33861,4561090.64196
33862,4987175.63684
33863,4495088.47333
33864,6153135.11819
33865,4846934.01592
33866,6765202.89673
33867,5307636.10731
33868,10813054.4548
33869,8222082.7732
33870,5207696.04508
33871,6895345.219
33872,6520306.02675
33873,6971583.06581
33874,4395879.99827
33875,11134221.796
33876,7742360.44866
33877,7469022.35978
33878,5451212.21211
33879,10210053.0257
33880,4804562.17303
33881,6175419.35912
33882,6017400.64391
33883,4606686.10408
33884,6045420.78865
33885,7083903.55287
33886,8810583.88405
33887,8538085.66517
33888,10819088.2316
33889,6535431.21505
33890,7042334.15232
33891,7081036.28626
33892,4103134.47587
33893,8217311.40015
33894,4218272.9923
33895,5749377.99206
33896,5014131.35262
33897,4320656.26698
33898,5525126.02779
33899,11677671.8369
33900,10642891.5867
33901,5796486.37298
33902,6246362.75212
33903,6438175.26037
33904,6424783.77089
33905,5976858.66755
33906,5359696.83719
33907,3257531.89583
33908,3443783.11414
33909,6898855.83137
33910,4870860.117
33911,5609832.9489
33912,3572274.36181
33913,6219872.09093
33914,3439675.65891
33915,25449388.2541
33916,6814150.32774
33917,6039938.23788
33918,8949279.31132
33919,7224178.62145
33920,3347589.55796
33921,4301864.25271
33922,4701092.42596
33923,11021647.0871
33924,6333011.44461
33925,9504767.06985
33926,6038597.18735
33927,9268647.69045
33928,7459728.63757
33929,8034202.01312
33930,5766345.47024
33931,6921775.65715
33932,5812794.61841
33933,7362231.64171
33934,4860533.55366
33935,2650417.15174
33936,6110262.53662
33937,5793923.76401
33938,8374387.52364
33939,6627236.79296
33940,13929222.3427
33941,7388170.66038
33942,9560260.90921
33943,8952004.3579
33944,6182664.16738
33945,8391302.30542
33946,5886806.99182
33947,9459849.69587
33948,6178870.95697
33949,5818053.79886
33950,6550682.25087
33951,4849340.57354
33952,6927609.5847
33953,5818215.82782
33954,15430759.7397
33955,5710397.27906
33956,12216295.6274
33957,3465777.06593
33958,3454006.65881
33959,5784070.04771
33960,6068260.58121
33961,7112580.32646
33962,5385660.16808
33963,7078521.0352
33964,6647921.47834
33965,3243405.14018
33966,5363557.419
33967,6830263.61337
33968,7544700.95676
33969,4739710.96987
33970,4119349.64505
33971,5237289.30298
33972,9493675.40196
33973,7050801.58917
33974,3751552.85547
33975,8169106.24813
33976,12200367.1012
33977,6214147.7762
33978,9330162.09846
33979,6774011.60099
33980,12254356.2043
33981,6171766.51222
33982,4291410.64118
33983,3470499.47506
33984,4973879.49509
33985,6488625.64215
33986,7407606.44368
33987,5223256.27775
33988,3516214.58753
33989,6563982.68264
33990,3281319.23993
33991,4924669.49369
33992,2681167.2696
33993,10423878.6055
33994,7806304.75456
33995,6670096.64594
33996,7737415.3492
33997,5751694.1233
33998,9055342.48697
33999,5134398.2222
34000,4758613.88592
34001,8537257.4115
34002,7104131.18274
34003,5097956.63774
34004,5108564.26571
34005,6299443.16271
34006,13542168.0813
34007,6859153.60636
34008,5678718.14044
34009,6943452.22211
34010,5892254.60903
34011,4737645.92881
34012,9433699.28049
34013,6536527.90675
34014,8834624.24932
34015,6949427.78624
34016,3384514.57764
34017,12213763.6836
34018,9919155.43635
34019,8261064.53598
34020,7239461.85052
34021,6396090.53097
34022,5939248.38853
34023,6277753.38565
34024,5598944.76457
34025,5926321.989
34026,9163630.01312
34027,6911161.49134
34028,6693267.68361
34029,2731786.72514
34030,4642596.54348
34031,15766151.1765
34032,8841728.68049
34033,7650837.70845
34034,6898646.8699
34035,4600860.27156
34036,7682079.51904
34037,4946445.86238
34038,4058647.85023
34039,5388449.66701
34040,9289993.63863
34041,4959428.00062
34042,9473317.98595
34043,4091637.32348
34044,4658880.37598
34045,8670042.80074
34046,5867821.67004
34047,7009452.20176
34048,7728657.02971
34049,3619531.33213
34050,8692093.13015
34051,7481834.82958
34052,6056981.97385
34053,9929463.97056
34054,7579056.93372
34055,4872447.6947
34056,3538337.32561
34057,5269579.13919
34058,9010481.68992
34059,5923594.84368
34060,3553334.60459
34061,6599775.82473
34062,3549059.43613
34063,7112783.01965
34064,3381814.74925
34065,5606625.70441
34066,4770129.95264
34067,5912614.32461
34068,10066197.411
34069,5835903.97153
34070,6136008.17648
34071,3803510.24102
34072,10287986.9697
34073,5292841.607
34074,12459650.2072
34075,5728382.92695
34076,6030026.7925
34077,5650149.51587
34078,10516789.1438
34079,7899247.07652
34080,5776586.63548
34081,6024095.94623
34082,6822635.59568
34083,6498256.6548
34084,6884939.76532
34085,6058017.28108
34086,7091584.08219
34087,5113540.33765
34088,4922209.85931
34089,4913784.84849
34090,5776073.28945
34091,6801432.21911
34092,5690181.22488
34093,5502908.22056
34094,5053401.50822
34095,3803690.30793
34096,6727354.89091
34097,12235660.0966
34098,8100462.13478
34099,7189053.63927
34100,5345394.94852
34101,9217129.26825
34102,5964371.88585
34103,7151709.20738
34104,2113108.6542
34105,5194620.23078
34106,6228551.6879
34107,7101110.32149
34108,5709672.15646
34109,9577393.95042
34110,6750167.62241
34111,4779769.87324
34112,8283830.06377
34113,5820061.00758
34114,6274436.99739
34115,3591040.22567
34116,8101247.80404
34117,6613750.83853
34118,4316298.9396
34119,7763483.05243
34120,3391104.82393
34121,3839868.83952
34122,4483099.48555
34123,4198856.9333
34124,5885265.06735
34125,4021991.53736
34126,9661511.15829
34127,3572688.13363
34128,8376419.29046
34129,6219875.23058
34130,5875965.20153
34131,17050771.7927
34132,8653019.34635
34133,12255792.5267
34134,6535465.21582
34135,6862665.45319
34136,7493609.59342
34137,5124940.82767
34138,5634344.4956
34139,7372806.26081
34140,6308115.09498
34141,8132044.39879
34142,6272179.78423
34143,6038835.23901
34144,10180075.9917
34145,4218237.54952
34146,10007854.6333
34147,7310094.73995
34148,6029879.30648
34149,4773801.84338
34150,12181213.4262
34151,5470964.53306
34152,9225699.15453
34153,4198434.33017
34154,7244097.3657
34155,4906681.02057
34156,5609338.59716
34157,7988864.61707
34158,5126964.96408
34159,11072749.3572
34160,6266822.34613
34161,3947865.66328
34162,6754151.73844
34163,6140288.61772
34164,3417915.68622
34165,7059517.53527
34166,5276898.36286
34167,8169499.65027
34168,8118971.03635
34169,7156372.6406
34170,7185237.55115
34171,5610121.30287
34172,6536535.2447
34173,8133821.1893
34174,4297298.40188
34175,4734500.39557
34176,5005999.54838
34177,5183273.81358
34178,7093059.08171
34179,5469087.51454
34180,7993438.07291
34181,4998518.75743
34182,6084791.51759
34183,4471291.55339
34184,5381585.87752
34185,7184643.87305
34186,9403972.47252
34187,5603029.78918
34188,3483290.49088
34189,7805513.5478
34190,6256068.40746
34191,9266953.96299
34192,6970861.15389
34193,4863360.73783
34194,6352111.86424
34195,8849149.04826
34196,4147494.27721
34197,6936527.70015
34198,5775588.08608
34199,5770576.52898
34200,7445436.87168
34201,4844876.40551
34202,9932387.73805
34203,8571494.85441
34204,7194014.16083
34205,7196981.19985
34206,4339729.0307
34207,3628837.14081
34208,8283669.18773
34209,5979127.35017
34210,13493880.3598
34211,6464870.90871
34212,4987138.03199
34213,12754460.2123
34214,7496019.57805
34215,4314077.40276
34216,18256198.1338
34217,5738300.14976
34218,5391794.58647
34219,4637704.32498
34220,4557964.05743
34221,4970711.90449
34222,5535918.52639
34223,3971271.13808
34224,7437037.71808
34225,6776999.46693
34226,6639293.38814
34227,5923378.69674
34228,7938978.78104
34229,6113704.3956
34230,4190433.12977
34231,6212029.60573
34232,4298445.84657
34233,14348828.875
34234,4038194.70528
34235,4301881.35281
34236,5507148.67342
34237,14682266.9955
34238,10074207.5469
34239,5395382.26923
34240,4894123.28681
34241,3512706.70803
34242,4994103.5023
34243,7305525.45623
34244,3897106.42149
34245,5699363.93572
34246,6085146.38832
34247,12309229.5722
34248,5014965.63991
34249,4209345.03088
34250,5930166.79346
34251,6348953.61236
34252,8799761.10263
34253,6039982.86387
34254,8974823.20614
34255,5007819.96116
34256,11791384.3798
34257,6879167.93752
34258,5961053.93999
34259,11995736.2338
34260,4640961.88014
34261,6536927.63765
34262,5918726.21257
34263,5303071.06468
34264,5435022.56576
34265,8207985.73936
34266,3681885.94448
34267,7921717.91286
34268,9752144.57517
34269,6327409.81039
34270,11097148.042
34271,5084528.54066
34272,10734234.0169
34273,4845935.90983
34274,7124595.552
34275,5879131.53955
34276,9153277.65643
34277,15601998.2819
34278,3422625.77611
34279,10962953.6193
34280,4791310.35087
34281,3875029.20521
34282,5681338.33595
34283,10157129.0274
34284,8636011.99944
34285,4674341.20402
34286,5569979.84238
34287,6277291.59981
34288,5443403.36919
34289,9453746.8682
34290,6100722.83918
34291,7449806.30203
34292,3512228.78026
34293,31192402.0548
34294,13855873.2026
34295,6593959.60865
34296,6056105.58877
34297,6923633.65123
34298,7270755.63776
34299,6142882.58742
34300,6385647.46094
34301,6362461.96363
34302,4787874.93064
34303,7046691.03073
34304,6559756.73165
34305,10834341.8455
34306,5996421.08497
34307,8222325.68593
34308,8994040.67887
34309,5407845.47479
34310,6312976.24717
34311,7447620.05377
34312,3880638.30178
34313,8173388.24775
34314,6290929.26336
34315,12286785.587
34316,6182688.4237
34317,6688597.09631
34318,5668233.89852
34319,3858199.69981
34320,6557033.77968
34321,2890713.21587
34322,3855534.08835
34323,5796745.99062
34324,7910154.4567
34325,5365811.63565
34326,6100267.60328
34327,7104296.6361
34328,15017847.9982
34329,9597887.82696
34330,7114414.66754
34331,8239022.53414
34332,7754630.91013
34333,4822203.36493
34334,5009425.25772
34335,8976807.18287
34336,5443693.73659
34337,3915896.36444
34338,7320049.58693
34339,15327877.3902
34340,8412001.81153
34341,6299903.41382
34342,9550472.17041
34343,4682317.51878
34344,9913614.50932
34345,14530484.5691
34346,6643565.17655
34347,5352154.19833
34348,5204752.30336
34349,3608785.51046
34350,8840489.40461
34351,3710700.88962
34352,7380815.27444
34353,9022856.69816
34354,3509692.96305
34355,7472231.59037
34356,7641510.64046
34357,8394048.10858
34358,6088016.26793
34359,6938067.54807
34360,11907395.2111
34361,7021511.40087
34362,4381326.67008
34363,3939512.67467
34364,5350023.45522
34365,4675465.26488
34366,6192428.49769
34367,8930089.32087
34368,4372508.70802
34369,5836029.37751
34370,5351926.96268
34371,5783879.67604
34372,4510935.48427
34373,9542557.92521
34374,8790925.40621
34375,5220180.62448
34376,7992589.96378
34377,4018848.00333
34378,5577024.3157
34379,8839978.31065
34380,7454269.98703
34381,5141927.67921
34382,3804919.08246
34383,6509544.33667
34384,7923345.30121
34385,4023055.11269
34386,8084322.93599
34387,5034887.77529
34388,7935094.87034
34389,5517146.3808
34390,6722432.04851
34391,5521192.15938
34392,5173857.85082
34393,5568107.09432
34394,4730107.52825
34395,6385501.30978
34396,12679727.5826
34397,2922574.48351
34398,9014219.97214
34399,9494463.00064
34400,9940852.32771
34401,4821897.01715
34402,4868793.83802
34403,5950953.57119
34404,7857448.15265
34405,11004293.7489
34406,9296155.43152
34407,4860005.28397
34408,3301292.71076
34409,6627523.20537
34410,8704653.38904
34411,6378199.1427
34412,5552757.76955
34413,6775886.99164
34414,12183559.0187
34415,2622988.57685
34416,9279870.22656
34417,5599477.00587
34418,3953103.56166
34419,7324831.24074
34420,9014241.94183
34421,3550766.87218
34422,5493756.06334
34423,4674526.52774
34424,6744292.20371
34425,4931050.65809
34426,4125880.48328
34427,5593286.40576
34428,6943436.14716
34429,7436943.59541
34430,7266021.9537
34431,5160260.63218
34432,5531909.67709
34433,3286441.37418
34434,5617051.02249
34435,5221579.13328
34436,6655976.90565
34437,4288011.17613
34438,4726658.88544
34439,6100740.2296
34440,6216818.29147
34441,8048563.15316
34442,5975473.99885
34443,4437672.1358
34444,5171783.69724
34445,6399582.05901
34446,6852471.58722
34447,11902401.9169
34448,5615482.89863
34449,9782528.72222
34450,4870900.63654
34451,5362511.8956
34452,6627442.02479
34453,6339378.72386
34454,6671773.93538
34455,5824175.24031
34456,5793731.44208
34457,10349985.6973
34458,5287961.36476
34459,8031025.86455
34460,6324657.63216
34461,6075342.47125
34462,5881079.24118
34463,4553492.95104
34464,6729542.17543
34465,15069431.5778
34466,3404030.82549
34467,8326918.89893
34468,12055589.131
34469,6128256.98559
34470,5038967.09881
34471,8627339.87287
34472,5370177.16013
34473,3846542.82857
34474,10754843.1304
34475,5255186.07194
34476,6864096.79355
34477,8641358.2928
34478,12425159.636
34479,6666136.78106
34480,6581205.07636
34481,9329608.80312
34482,8530262.53424
34483,7311453.6823
34484,8066696.19944
34485,3695664.38091
34486,11912192.466
34487,9850208.9536
34488,5580148.45896
34489,5514028.3759
34490,7678225.04054
34491,7150339.55398
34492,3996117.9964
34493,3998874.41879
34494,7617452.44687
34495,5010362.60662
34496,6370624.05935
34497,4959184.81445
34498,6063769.27024
34499,10415944.4988
34500,6676691.51205
34501,12219819.5249
34502,4691609.13197
34503,7910900.14226
34504,7847918.26262
34505,5479424.80983
34506,12038523.4291
34507,4584203.49143
34508,12666196.1405
34509,5506474.50374
34510,19379276.1497
34511,7863064.88568
34512,9880471.72022
34513,5489762.41863
34514,4811257.87589
34515,3882191.09934
34516,2406147.74751
34517,7181938.75345
34518,4831971.37907
34519,6891368.11592
34520,3790957.21159
34521,28431402.7081
34522,6383344.84781
34523,5447111.53974
34524,7052391.6312
34525,5362535.79273
34526,5585458.66377
34527,7108191.70069
34528,16504292.9591
34529,10878501.3606
34530,7869428.81358
34531,5976546.33307
34532,4338271.53095
34533,5509841.8423
34534,7895585.86107
34535,3283638.62732
34536,6577925.38996
34537,3249752.23389
34538,5834784.06978
34539,7134700.48011
34540,6378102.4908
34541,9214717.48601
34542,6544313.59954
34543,5756812.23496
34544,5060459.6783
34545,4539361.75828
34546,27845835.3055
34547,4457751.00959
34548,11363552.4435
34549,5709596.3512
34550,4067675.63884
34551,6475336.0215
34552,7000162.70651
34553,25533653.0632
34554,4464109.84737
34555,10024541.1221
34556,7742545.27858
34557,10525180.6397
34558,4851877.82116
34559,7244760.43507
34560,11415556.7664
34561,5885030.64972
34562,14100528.5266
34563,4785458.68408
34564,11357702.0278
34565,4560051.73598
34566,11282627.6737
34567,5412161.02461
34568,5908233.22485
34569,8521704.02523
34570,6243994.32642
34571,8468429.97835
34572,9232121.88498
34573,10784779.8211
34574,5601294.0564
34575,5738879.79945
34576,3452775.65901
34577,5687523.48638
34578,4860050.13247
34579,4559557.62092
34580,3961439.7056
34581,4612191.10743
34582,6110950.28614
34583,9782749.31201
34584,5950098.20679
34585,5903648.23507
34586,2032739.44903
34587,10711833.2062
34588,4671802.06273
34589,3852053.45346
34590,7849395.47178
34591,9096522.76155
34592,5367871.5601
34593,4598372.94996
34594,7489737.35887
34595,7198193.91946
34596,7818349.39525
34597,10515816.5583
34598,5799207.54578
34599,4833994.89905
34600,7598955.02789
34601,5603440.66407
34602,6801427.47367
34603,5613491.74172
34604,3364025.8297
34605,3702092.3413
34606,4466765.1027
34607,5955476.66689
34608,8631686.28594
34609,18582711.1852
34610,7602229.81735
34611,6391830.35309
34612,6080010.99601
34613,9596431.82073
34614,4575677.39826
34615,6359293.02529
34616,7861559.22337
34617,12009259.8533
34618,9346713.38796
34619,4411254.7399
34620,4306914.63536
34621,5153582.10467
34622,5656906.55302
34623,5541296.81353
34624,5591871.69845
34625,11699268.5489
34626,7820250.44398
34627,5156941.25057
34628,4636590.67804
34629,2681354.15788
34630,4735328.00366
34631,6347947.0776
34632,15444635.304
34633,5412366.45508
34634,5740253.04043
34635,5011603.03818
34636,7311682.26868
34637,6526400.96788
34638,5589652.67256
34639,5641382.56995
34640,3556696.81398
34641,4552869.45521
34642,9537488.79866
34643,4752193.50556
34644,6223794.25495
34645,5137218.06654
34646,4999592.4785
34647,5289832.10096
34648,6764559.51337
34649,9780155.24941
34650,6717749.95844
34651,9093898.28884
34652,5786876.08825
34653,7182012.37995
34654,4019118.0005
34655,5933842.67925
34656,4523814.59019
34657,6065330.89179
34658,3264703.28646
34659,4135396.5097
34660,5041091.79296
34661,7189412.44576
34662,4249910.23914
34663,12663331.2639
34664,6108019.16546
34665,8102231.45287
34666,3535623.79631
34667,7036721.12021
34668,4539820.89509
34669,6830003.96437
34670,9586387.82468
34671,4414131.54937
34672,6431742.32402
34673,7756792.41517
34674,5895357.60047
34675,7267701.18998
34676,4663449.64792
34677,10937222.5826
34678,6120392.25303
34679,7976139.30274
